year,team,name,salary,playerID,release_speed
2021,chicago-white-sox,Lucas Giolito,4150000,608337,88.91
2021,chicago-white-sox,Leury Garcia,3500000,544725,#N/A
2021,chicago-white-sox,Carlos Rodon,3000000,607074,87.82
2021,chicago-white-sox,Adam Engel,1375000,641553,#N/A
2021,chicago-white-sox,Billy Hamilton,1250000,571740,#N/A
2021,chicago-white-sox,Jace Fry,843934,605240,87.28
2021,chicago-white-sox,Brian Goodwin,618240,571718,#N/A
2021,chicago-white-sox,Dylan Cease,600000,656302,89.67
2021,chicago-white-sox,Matt Foster,585000,641582,#N/A
2021,chicago-white-sox,Codi Heuer,585000,676051,#N/A
2021,chicago-white-sox,Zack Collins,575000,641470,#N/A
2021,chicago-white-sox,Jose Ruiz,575000,614179,93.00
2021,chicago-white-sox,Garrett Crochet,572000,676979,#N/A
2021,chicago-white-sox,Michael Kopech,570500,656629,#N/A
2021,chicago-white-sox,Andrew Vaughn,570500,683734,#N/A
2021,chicago-white-sox,Danny Mendick,524457,664901,#N/A
2021,chicago-white-sox,Ryan Burr,395643,621114,91.04
2021,chicago-white-sox,Gavin Sheets,300566,657757,#N/A
2021,chicago-white-sox,Jake Burger,285231,0,#N/A
2021,chicago-white-sox,Seby Zavala,272963,664874,#N/A
2019,cincinnati-reds,Joey Votto,25000000,458015,#N/A
2019,cincinnati-reds,Alex Wood,9650000,622072,86.21
2019,cincinnati-reds,Sonny Gray,7500000,543243,88.35
2019,cincinnati-reds,Eugenio Suarez,7285714,553993,#N/A
2019,cincinnati-reds,Raisel Iglesias,6000000,628452,90.54
2019,cincinnati-reds,Trevor Bauer,4193548,545333,87.14
2019,cincinnati-reds,Tucker Barnhart,2937500,571466,#N/A
2019,cincinnati-reds,Kevin Gausman,2815064,592332,89.41
2019,cincinnati-reds,Jose Peraza,2775000,606299,77.95
2019,cincinnati-reds,Jose Iglesias,2500000,578428,#N/A
2019,cincinnati-reds,Anthony DeSclafani,2125000,543101,91.34
2019,cincinnati-reds,Derek Dietrich,2000000,518618,#N/A
2019,cincinnati-reds,Michael Lorenzen,1950000,547179,92.27
2019,cincinnati-reds,Freddy Galvis,1053745,520471,#N/A
2019,cincinnati-reds,Curt Casali,950000,592200,#N/A
2019,cincinnati-reds,Amir Garrett,567500,607237,89.77
2019,cincinnati-reds,Robert Stephenson,565000,596112,88.41
2019,cincinnati-reds,Luis Castillo,557500,622491,91.62
2019,cincinnati-reds,Kyle Farmer,557500,571657,#N/A
2019,cincinnati-reds,Tyler Mahle,453620,641816,89.26
2019,cincinnati-reds,Nick Senzel,447600,669222,#N/A
2019,cincinnati-reds,Phillip Ervin,370016,640447,#N/A
2019,cincinnati-reds,Josh VanMeter,364048,642165,#N/A
2019,cincinnati-reds,Alex Blandino,320679,607468,#N/A
2019,cincinnati-reds,Matthew Bowman,268560,0,#N/A
2019,cincinnati-reds,Lucas Sims,229768,608371,88.24
2020,cincinnati-reds,Joey Votto,9259259,458015,#N/A
2020,cincinnati-reds,Trevor Bauer,6481481,545333,87.14
2020,cincinnati-reds,Nick Castellanos,5925926,592206,#N/A
2020,cincinnati-reds,Mike Moustakas,4444444,519058,#N/A
2020,cincinnati-reds,Sonny Gray,4166630,543243,88.35
2020,cincinnati-reds,Raisel Iglesias,3333333,628452,90.54
2020,cincinnati-reds,Eugenio Suarez,2878307,553993,#N/A
2020,cincinnati-reds,Shogo Akiyama,2222222,673451,#N/A
2020,cincinnati-reds,Wade Miley,2222222,489119,85.59
2020,cincinnati-reds,Anthony DeSclafani,2212963,543101,91.34
2020,cincinnati-reds,Freddy Galvis,2037037,520471,#N/A
2020,cincinnati-reds,Tucker Barnhart,1733796,571466,#N/A
2020,cincinnati-reds,Michael Lorenzen,1379630,547179,92.27
2020,cincinnati-reds,Curt Casali,541667,592200,#N/A
2020,cincinnati-reds,Archie Bradley,534592,605151,91.76
2020,cincinnati-reds,Brian Goodwin,340520,571718,#N/A
2020,cincinnati-reds,Luis Castillo,245741,622491,91.62
2020,cincinnati-reds,Tyler Mahle,225849,641816,89.26
2020,cincinnati-reds,Jesse Winker,224074,608385,#N/A
2020,cincinnati-reds,Amir Garrett,220370,607237,89.77
2020,cincinnati-reds,Robert Stephenson,219259,596112,88.41
2020,cincinnati-reds,Lucas Sims,213889,608371,88.24
2020,cincinnati-reds,Kyle Farmer,211481,571657,#N/A
2020,cincinnati-reds,Nick Senzel,211111,669222,#N/A
2020,cincinnati-reds,Tejay Antone,196245,622088,#N/A
2020,cincinnati-reds,Aristides Aquino,124600,606157,#N/A
2021,cincinnati-reds,Joey Votto,25000000,458015,#N/A
2021,cincinnati-reds,Nick Castellanos,13849496,592206,#N/A
2021,cincinnati-reds,Eugenio Suarez,10785714,553993,#N/A
2021,cincinnati-reds,Wade Miley,8000000,489119,85.59
2021,cincinnati-reds,Shogo Akiyama,7000000,673451,#N/A
2021,cincinnati-reds,Luis Castillo,4200000,622491,91.62
2021,cincinnati-reds,Tucker Barnhart,4187500,571466,#N/A
2021,cincinnati-reds,Jesse Winker,3150000,608385,#N/A
2021,cincinnati-reds,Tyler Mahle,2200000,641816,89.26
2021,cincinnati-reds,Sean Doolittle,1500000,448281,92.14
2021,cincinnati-reds,Amir Garrett,1500000,607237,89.77
2021,cincinnati-reds,Tyler Naquin,1500000,571980,#N/A
2021,cincinnati-reds,Heath Hembree,1095360,592390,90.92
2021,cincinnati-reds,Kyle Farmer,640000,571657,#N/A
2021,cincinnati-reds,Aristides Aquino,579000,606157,#N/A
2021,cincinnati-reds,Jonathan India,570500,663697,#N/A
